strain	generation	fitness	num_date	date	year	month
sample_2508_77	2508	0.4331418584767927	2012.54	2012-07-15	2012	7
sample_2508_78	2508	0.611619112886142	2012.54	2012-07-15	2012	7
sample_2508_89	2508	0.6281970391251527	2012.54	2012-07-15	2012	7
sample_2508_93	2508	0.5529458912924786	2012.54	2012-07-15	2012	7
sample_2508_97	2508	0.6556507831491638	2012.54	2012-07-15	2012	7
sample_2508_99	2508	0.643081519702667	2012.54	2012-07-15	2012	7
sample_2512_14	2512	0.6471786692368353	2012.56	2012-07-22	2012	7
sample_2512_3	2512	0.6471400559114645	2012.56	2012-07-22	2012	7
sample_2512_47	2512	0.6498903566789639	2012.56	2012-07-22	2012	7
sample_2512_61	2512	0.6125993020360218	2012.56	2012-07-22	2012	7
sample_2512_7	2512	0.6267000532337818	2012.56	2012-07-22	2012	7
sample_2512_71	2512	0.6316161637629386	2012.56	2012-07-22	2012	7
sample_2512_72	2512	0.5628154816827939	2012.56	2012-07-22	2012	7
sample_2512_73	2512	0.6107431872762008	2012.56	2012-07-22	2012	7
sample_2512_75	2512	0.5197621842025292	2012.56	2012-07-22	2012	7
sample_2512_9	2512	0.5900435556734552	2012.56	2012-07-22	2012	7
sample_2512_90	2512	0.3965016223038306	2012.56	2012-07-22	2012	7
sample_2512_98	2512	0.6471786692368353	2012.56	2012-07-22	2012	7
sample_2516_100	2516	0.5622070947251749	2012.58	2012-07-29	2012	7
sample_2516_18	2516	0.6084473922046436	2012.58	2012-07-29	2012	7
sample_2516_23	2516	0.6289884882673092	2012.58	2012-07-29	2012	7
sample_2516_35	2516	0.63463543394286	2012.58	2012-07-29	2012	7
sample_2516_40	2516	0.5442890070602963	2012.58	2012-07-29	2012	7
sample_2516_66	2516	0.5532880231547848	2012.58	2012-07-29	2012	7
sample_2520_12	2520	0.057679190289910004	2012.6	2012-08-06	2012	8
sample_2520_15	2520	0.40274989253125343	2012.6	2012-08-06	2012	8
sample_2520_27	2520	0.504350057535891	2012.6	2012-08-06	2012	8
sample_2520_32	2520	0.6040402799813344	2012.6	2012-08-06	2012	8
sample_2520_38	2520	0.4572720639273867	2012.6	2012-08-06	2012	8
sample_2520_39	2520	0.5816801377408651	2012.6	2012-08-06	2012	8
sample_2520_54	2520	0.5314843898139884	2012.6	2012-08-06	2012	8
sample_2520_55	2520	0.5502346638622178	2012.6	2012-08-06	2012	8
sample_2520_60	2520	0.6792181646637083	2012.6	2012-08-06	2012	8
sample_2520_63	2520	0.543636251983201	2012.6	2012-08-06	2012	8
sample_2520_69	2520	0.5282281869702897	2012.6	2012-08-06	2012	8
sample_2520_72	2520	0.6146126420993895	2012.6	2012-08-06	2012	8
sample_2520_76	2520	0.6397671332279254	2012.6	2012-08-06	2012	8
sample_2520_82	2520	0.5380132596088626	2012.6	2012-08-06	2012	8
sample_2520_86	2520	0.6129799541569378	2012.6	2012-08-06	2012	8
sample_2520_88	2520	0.5164544393840409	2012.6	2012-08-06	2012	8
sample_2524_10	2524	0.615506860397688	2012.62	2012-08-13	2012	8
sample_2524_15	2524	0.6310585047989645	2012.62	2012-08-13	2012	8
sample_2524_26	2524	0.5928037679431096	2012.62	2012-08-13	2012	8
sample_2524_30	2524	0.6154748376038658	2012.62	2012-08-13	2012	8
sample_2524_41	2524	0.5317665533957552	2012.62	2012-08-13	2012	8
sample_2524_43	2524	0.6424859907430804	2012.62	2012-08-13	2012	8
sample_2524_46	2524	0.6473410486076377	2012.62	2012-08-13	2012	8
sample_2524_51	2524	0.5575630959554021	2012.62	2012-08-13	2012	8
sample_2524_7	2524	0.5568764850682597	2012.62	2012-08-13	2012	8
sample_2524_74	2524	0.5538636099497509	2012.62	2012-08-13	2012	8
sample_2524_75	2524	0.6153107168783296	2012.62	2012-08-13	2012	8
sample_2524_90	2524	0.5379042815829836	2012.62	2012-08-13	2012	8
sample_2524_94	2524	0.6075497740774216	2012.62	2012-08-13	2012	8
sample_2528_1	2528	0.05148869238542327	2012.64	2012-08-20	2012	8
sample_2528_12	2528	0.4787120481360026	2012.64	2012-08-20	2012	8
sample_2528_35	2528	0.6505594606407293	2012.64	2012-08-20	2012	8
sample_2528_49	2528	0.6408988360508779	2012.64	2012-08-20	2012	8
sample_2528_53	2528	0.6204712358036689	2012.64	2012-08-20	2012	8
sample_2528_67	2528	0.6122598764314714	2012.64	2012-08-20	2012	8
sample_2528_69	2528	0.5960278589332626	2012.64	2012-08-20	2012	8
sample_2528_71	2528	0.6273521785212663	2012.64	2012-08-20	2012	8
sample_2528_74	2528	0.5691760027142296	2012.64	2012-08-20	2012	8
sample_2528_76	2528	0.6336017598271015	2012.64	2012-08-20	2012	8
sample_2528_92	2528	0.5661012354606242	2012.64	2012-08-20	2012	8
sample_2528_99	2528	0.6323996958947377	2012.64	2012-08-20	2012	8
sample_2532_17	2532	0.6174240624556527	2012.66	2012-08-28	2012	8
sample_2532_19	2532	0.5653923053333026	2012.66	2012-08-28	2012	8
sample_2532_40	2532	0.6201895093762068	2012.66	2012-08-28	2012	8
sample_2532_42	2532	0.43353838529583055	2012.66	2012-08-28	2012	8
sample_2532_44	2532	0.6460495984757181	2012.66	2012-08-28	2012	8
sample_2532_51	2532	0.6133888185858251	2012.66	2012-08-28	2012	8
sample_2532_59	2532	0.6186533529907235	2012.66	2012-08-28	2012	8
sample_2532_96	2532	0.6315134825100144	2012.66	2012-08-28	2012	8
sample_2536_100	2536	0.05302402654286894	2012.68	2012-09-04	2012	9
sample_2536_11	2536	0.5752072036788262	2012.68	2012-09-04	2012	9
sample_2536_13	2536	0.5594932457900499	2012.68	2012-09-04	2012	9
sample_2536_17	2536	0.635968452162603	2012.68	2012-09-04	2012	9
sample_2536_18	2536	0.6402828374469556	2012.68	2012-09-04	2012	9
sample_2536_20	2536	0.5466472211438921	2012.68	2012-09-04	2012	9
sample_2536_22	2536	0.5225482099063314	2012.68	2012-09-04	2012	9
sample_2536_23	2536	0.6588460916052529	2012.68	2012-09-04	2012	9
sample_2536_26	2536	0.6374087212681134	2012.68	2012-09-04	2012	9
sample_2536_28	2536	0.6305470148746692	2012.68	2012-09-04	2012	9
sample_2536_36	2536	0.375663941171605	2012.68	2012-09-04	2012	9
sample_2536_38	2536	0.5894980491611648	2012.68	2012-09-04	2012	9
sample_2536_42	2536	0.4340119040126316	2012.68	2012-09-04	2012	9
sample_2536_76	2536	0.6312899219683412	2012.68	2012-09-04	2012	9
sample_2536_77	2536	0.5681609297715071	2012.68	2012-09-04	2012	9
sample_2536_81	2536	0.5661516676420061	2012.68	2012-09-04	2012	9
sample_2536_82	2536	0.6283035740432643	2012.68	2012-09-04	2012	9
sample_2536_89	2536	0.6554197116076571	2012.68	2012-09-04	2012	9
sample_2540_100	2540	0.5742388823791795	2012.7	2012-09-11	2012	9
sample_2540_11	2540	0.6579750145705736	2012.7	2012-09-11	2012	9
sample_2540_19	2540	0.5830517619524247	2012.7	2012-09-11	2012	9
sample_2540_22	2540	0.6440647591026101	2012.7	2012-09-11	2012	9
sample_2540_50	2540	0.5921502067652687	2012.7	2012-09-11	2012	9
sample_2540_51	2540	0.6570000969332792	2012.7	2012-09-11	2012	9
sample_2540_54	2540	0.5987687274665673	2012.7	2012-09-11	2012	9
sample_2540_7	2540	0.6478352910582497	2012.7	2012-09-11	2012	9
sample_2540_71	2540	0.5451611450960026	2012.7	2012-09-11	2012	9
sample_2540_93	2540	0.6033347960413556	2012.7	2012-09-11	2012	9
sample_2544_100	2544	0.5754027950728309	2012.72	2012-09-18	2012	9
sample_2544_20	2544	0.54649591196801	2012.72	2012-09-18	2012	9
sample_2544_3	2544	0.5682674112255583	2012.72	2012-09-18	2012	9
sample_2544_40	2544	0.5923612717267204	2012.72	2012-09-18	2012	9
sample_2544_49	2544	0.6043935019887057	2012.72	2012-09-18	2012	9
sample_2544_51	2544	0.6491472283146174	2012.72	2012-09-18	2012	9
sample_2544_64	2544	0.4806928342694261	2012.72	2012-09-18	2012	9
sample_2544_69	2544	0.6043935019887057	2012.72	2012-09-18	2012	9
sample_2544_73	2544	0.6069537594208044	2012.72	2012-09-18	2012	9
sample_2548_16	2548	0.5669328277884169	2012.74	2012-09-26	2012	9
sample_2548_26	2548	0.3742404119463192	2012.74	2012-09-26	2012	9
sample_2548_38	2548	0.5767914920782057	2012.74	2012-09-26	2012	9
sample_2548_49	2548	0.3621657892384381	2012.74	2012-09-26	2012	9
sample_2548_50	2548	0.57667549127674	2012.74	2012-09-26	2012	9
sample_2548_51	2548	0.6009335011720858	2012.74	2012-09-26	2012	9
sample_2548_52	2548	0.5771650733595479	2012.74	2012-09-26	2012	9
sample_2548_60	2548	0.5468830884301702	2012.74	2012-09-26	2012	9
sample_2548_69	2548	0.6484673797230738	2012.74	2012-09-26	2012	9
sample_2548_75	2548	0.57667549127674	2012.74	2012-09-26	2012	9
sample_2548_78	2548	0.6291685723253445	2012.74	2012-09-26	2012	9
sample_2548_84	2548	0.06169921837889539	2012.74	2012-09-26	2012	9
sample_2552_11	2552	0.4296324358168871	2012.76	2012-10-03	2012	10
sample_2552_17	2552	0.5898668675318097	2012.76	2012-10-03	2012	10
sample_2552_2	2552	0.5423503970476125	2012.76	2012-10-03	2012	10
sample_2552_37	2552	0.5890337268215156	2012.76	2012-10-03	2012	10
sample_2552_39	2552	0.5898668675318097	2012.76	2012-10-03	2012	10
sample_2552_47	2552	0.5912586976824958	2012.76	2012-10-03	2012	10
sample_2552_49	2552	0.6238231533754744	2012.76	2012-10-03	2012	10
sample_2552_5	2552	0.5151719627386108	2012.76	2012-10-03	2012	10
sample_2552_62	2552	0.5634940559810844	2012.76	2012-10-03	2012	10
sample_2552_66	2552	0.4559165768999128	2012.76	2012-10-03	2012	10
sample_2552_8	2552	0.6163296776862451	2012.76	2012-10-03	2012	10
sample_2552_89	2552	0.6860729029698116	2012.76	2012-10-03	2012	10
sample_2552_9	2552	0.5439726127166679	2012.76	2012-10-03	2012	10
sample_2556_100	2556	0.6394460653369807	2012.78	2012-10-10	2012	10
sample_2556_16	2556	0.6501813856738953	2012.78	2012-10-10	2012	10
sample_2556_45	2556	0.6404286648887869	2012.78	2012-10-10	2012	10
sample_2556_5	2556	0.2895136488520018	2012.78	2012-10-10	2012	10
sample_2556_52	2556	0.6277823787958132	2012.78	2012-10-10	2012	10
sample_2556_53	2556	0.4468401303607237	2012.78	2012-10-10	2012	10
sample_2556_55	2556	0.6328724864165151	2012.78	2012-10-10	2012	10
sample_2556_7	2556	0.5851632471065058	2012.78	2012-10-10	2012	10
sample_2556_82	2556	0.6134251979473765	2012.78	2012-10-10	2012	10
sample_2556_87	2556	0.06408432957290099	2012.78	2012-10-10	2012	10
sample_2556_93	2556	0.5559050847511805	2012.78	2012-10-10	2012	10
sample_2560_1	2560	0.3213993536766621	2012.8	2012-10-18	2012	10
sample_2560_10	2560	0.6234096957011508	2012.8	2012-10-18	2012	10
sample_2560_24	2560	0.6201324839948041	2012.8	2012-10-18	2012	10
sample_2560_40	2560	0.6446370072019229	2012.8	2012-10-18	2012	10
sample_2560_45	2560	0.05737281659457499	2012.8	2012-10-18	2012	10
sample_2560_58	2560	0.6119614235370109	2012.8	2012-10-18	2012	10
sample_2560_59	2560	0.4512459050413459	2012.8	2012-10-18	2012	10
sample_2560_65	2560	0.6468170869866687	2012.8	2012-10-18	2012	10
sample_2560_69	2560	0.665308984346312	2012.8	2012-10-18	2012	10
sample_2560_7	2560	0.5758220066831174	2012.8	2012-10-18	2012	10
sample_2560_85	2560	0.6608736003221345	2012.8	2012-10-18	2012	10
sample_2560_91	2560	0.4216657399725372	2012.8	2012-10-18	2012	10
sample_2560_99	2560	0.6330167928211753	2012.8	2012-10-18	2012	10
sample_2564_10	2564	0.5225087186204965	2012.82	2012-10-25	2012	10
sample_2564_2	2564	0.5196213910552123	2012.82	2012-10-25	2012	10
sample_2564_31	2564	0.626581103779567	2012.82	2012-10-25	2012	10
sample_2564_34	2564	0.6065268396043914	2012.82	2012-10-25	2012	10
sample_2564_36	2564	0.5536426205239521	2012.82	2012-10-25	2012	10
sample_2564_5	2564	0.623174423930786	2012.82	2012-10-25	2012	10
sample_2564_55	2564	0.5596021134231075	2012.82	2012-10-25	2012	10
sample_2564_66	2564	0.6585573416828431	2012.82	2012-10-25	2012	10
sample_2564_70	2564	0.4609901391779901	2012.82	2012-10-25	2012	10
sample_2564_80	2564	0.6651069231550057	2012.82	2012-10-25	2012	10
sample_2564_89	2564	0.5594942685173591	2012.82	2012-10-25	2012	10
sample_2564_96	2564	0.6389763091732693	2012.82	2012-10-25	2012	10
sample_2568_15	2568	0.6103186800668833	2012.84	2012-11-01	2012	11
sample_2568_29	2568	0.6212082419560108	2012.84	2012-11-01	2012	11
sample_2568_36	2568	0.6410686884926899	2012.84	2012-11-01	2012	11
sample_2568_57	2568	0.6459873740821479	2012.84	2012-11-01	2012	11
sample_2568_6	2568	0.5676826209288319	2012.84	2012-11-01	2012	11
sample_2568_74	2568	0.5492868120601949	2012.84	2012-11-01	2012	11
sample_2568_86	2568	0.3203660157648047	2012.84	2012-11-01	2012	11
sample_2568_98	2568	0.6558247452610639	2012.84	2012-11-01	2012	11
sample_2572_1	2572	0.611282515330702	2012.86	2012-11-09	2012	11
sample_2572_13	2572	0.6108257673570153	2012.86	2012-11-09	2012	11
sample_2572_2	2572	0.598918987634793	2012.86	2012-11-09	2012	11
sample_2572_22	2572	0.6055493866517814	2012.86	2012-11-09	2012	11
sample_2572_25	2572	0.43455169401333066	2012.86	2012-11-09	2012	11
sample_2572_35	2572	0.5914496596426958	2012.86	2012-11-09	2012	11
sample_2572_36	2572	0.6248680431309639	2012.86	2012-11-09	2012	11
sample_2572_52	2572	0.3919006554359492	2012.86	2012-11-09	2012	11
sample_2572_54	2572	0.6128905621663723	2012.86	2012-11-09	2012	11
sample_2572_56	2572	0.594181055015676	2012.86	2012-11-09	2012	11
sample_2572_58	2572	0.34750894874833305	2012.86	2012-11-09	2012	11
sample_2572_72	2572	0.6155431024165883	2012.86	2012-11-09	2012	11
sample_2572_73	2572	0.5507357288038163	2012.86	2012-11-09	2012	11
sample_2572_77	2572	0.5740015483884181	2012.86	2012-11-09	2012	11
sample_2572_86	2572	0.551601505949735	2012.86	2012-11-09	2012	11
sample_2572_88	2572	0.6042627548770754	2012.86	2012-11-09	2012	11
sample_2572_91	2572	0.5959318172696114	2012.86	2012-11-09	2012	11
sample_2572_92	2572	0.6122736385618862	2012.86	2012-11-09	2012	11
sample_2572_97	2572	0.2963033466920599	2012.86	2012-11-09	2012	11
sample_2576_17	2576	0.4796786902728327	2012.88	2012-11-16	2012	11
sample_2576_19	2576	0.6311786728299438	2012.88	2012-11-16	2012	11
sample_2576_2	2576	0.6340466990388123	2012.88	2012-11-16	2012	11
sample_2576_31	2576	0.5620823986979071	2012.88	2012-11-16	2012	11
sample_2576_32	2576	0.5036128438633777	2012.88	2012-11-16	2012	11
sample_2576_38	2576	0.6076824089075508	2012.88	2012-11-16	2012	11
sample_2576_40	2576	0.5487873323398843	2012.88	2012-11-16	2012	11
sample_2576_48	2576	0.6244641292800394	2012.88	2012-11-16	2012	11
sample_2576_51	2576	0.4732352757534792	2012.88	2012-11-16	2012	11
sample_2576_53	2576	0.5614192658208534	2012.88	2012-11-16	2012	11
sample_2576_6	2576	0.5846528847073683	2012.88	2012-11-16	2012	11
sample_2576_79	2576	0.6076824089075508	2012.88	2012-11-16	2012	11
sample_2580_32	2580	0.6409043199311765	2012.9	2012-11-23	2012	11
sample_2580_40	2580	0.5386443982321354	2012.9	2012-11-23	2012	11
sample_2580_42	2580	0.6153557702204473	2012.9	2012-11-23	2012	11
sample_2580_50	2580	0.5929648330941907	2012.9	2012-11-23	2012	11
sample_2580_61	2580	0.572375808903595	2012.9	2012-11-23	2012	11
sample_2580_63	2580	0.6096504164168356	2012.9	2012-11-23	2012	11
sample_2580_67	2580	0.6588952767547327	2012.9	2012-11-23	2012	11
sample_2580_77	2580	0.5562683245121729	2012.9	2012-11-23	2012	11
sample_2580_78	2580	0.5732903703813129	2012.9	2012-11-23	2012	11
sample_2580_82	2580	0.6030163988045177	2012.9	2012-11-23	2012	11
sample_2584_15	2584	0.5806273554545165	2012.92	2012-12-01	2012	12
sample_2584_26	2584	0.4557021402112036	2012.92	2012-12-01	2012	12
sample_2584_27	2584	0.6252131361947136	2012.92	2012-12-01	2012	12
sample_2584_3	2584	0.5069712350562312	2012.92	2012-12-01	2012	12
sample_2584_40	2584	0.559617201252244	2012.92	2012-12-01	2012	12
sample_2584_55	2584	0.5900774850558925	2012.92	2012-12-01	2012	12
sample_2584_60	2584	0.478288049188956	2012.92	2012-12-01	2012	12
sample_2584_74	2584	0.6237781112882637	2012.92	2012-12-01	2012	12
sample_2584_78	2584	0.5953993896035289	2012.92	2012-12-01	2012	12
sample_2584_8	2584	0.593958825445145	2012.92	2012-12-01	2012	12
sample_2584_87	2584	0.5939927444136032	2012.92	2012-12-01	2012	12
sample_2584_93	2584	0.5626918225752422	2012.92	2012-12-01	2012	12
sample_2588_100	2588	0.4540025811460761	2012.94	2012-12-08	2012	12
sample_2588_13	2588	0.5855133758914373	2012.94	2012-12-08	2012	12
sample_2588_27	2588	0.5582417859856934	2012.94	2012-12-08	2012	12
sample_2588_41	2588	0.6241687186332734	2012.94	2012-12-08	2012	12
sample_2588_46	2588	0.6201972728924524	2012.94	2012-12-08	2012	12
sample_2588_51	2588	0.611218206248011	2012.94	2012-12-08	2012	12
sample_2588_70	2588	0.5973345506949933	2012.94	2012-12-08	2012	12
sample_2588_84	2588	0.6123767716941579	2012.94	2012-12-08	2012	12
sample_2588_88	2588	0.6174434268247889	2012.94	2012-12-08	2012	12
sample_2588_93	2588	0.4140104359797345	2012.94	2012-12-08	2012	12
sample_2588_97	2588	0.6201972728924524	2012.94	2012-12-08	2012	12
sample_2592_12	2592	0.609522715512771	2012.96	2012-12-15	2012	12
sample_2592_13	2592	0.5510852338705993	2012.96	2012-12-15	2012	12
sample_2592_17	2592	0.541188252477294	2012.96	2012-12-15	2012	12
sample_2592_26	2592	0.39114524858348815	2012.96	2012-12-15	2012	12
sample_2592_32	2592	0.6188047873226102	2012.96	2012-12-15	2012	12
sample_2592_33	2592	0.6100921584108733	2012.96	2012-12-15	2012	12
sample_2592_38	2592	0.6013401831554507	2012.96	2012-12-15	2012	12
sample_2592_47	2592	0.6329896664794218	2012.96	2012-12-15	2012	12
sample_2592_5	2592	0.6188047873226102	2012.96	2012-12-15	2012	12
sample_2592_66	2592	0.6013920867519912	2012.96	2012-12-15	2012	12
sample_2592_71	2592	0.5496824724857945	2012.96	2012-12-15	2012	12
sample_2592_81	2592	0.5521052915735664	2012.96	2012-12-15	2012	12
sample_2592_82	2592	0.592303037581936	2012.96	2012-12-15	2012	12
sample_2592_93	2592	0.6150906218264667	2012.96	2012-12-15	2012	12
sample_2592_95	2592	0.5778144530540812	2012.96	2012-12-15	2012	12
sample_2596_16	2596	0.4756023077778933	2012.98	2012-12-22	2012	12
sample_2596_25	2596	0.6440643364226387	2012.98	2012-12-22	2012	12
sample_2596_26	2596	0.6411774920827533	2012.98	2012-12-22	2012	12
sample_2596_29	2596	0.5647309737024886	2012.98	2012-12-22	2012	12
sample_2596_32	2596	0.5410709715201301	2012.98	2012-12-22	2012	12
sample_2596_34	2596	0.4982906302129228	2012.98	2012-12-22	2012	12
sample_2596_35	2596	0.4928731008987742	2012.98	2012-12-22	2012	12
sample_2596_51	2596	0.5493106309849036	2012.98	2012-12-22	2012	12
sample_2596_6	2596	0.5911106941760835	2012.98	2012-12-22	2012	12
sample_2596_60	2596	0.5957292232018286	2012.98	2012-12-22	2012	12
sample_2596_9	2596	0.6002309553670818	2012.98	2012-12-22	2012	12
sample_2600_27	2600	0.5629494287299128	2013.0	2013-01-01	2013	1
sample_2600_28	2600	0.5249623284450821	2013.0	2013-01-01	2013	1
sample_2600_44	2600	0.6397177492067532	2013.0	2013-01-01	2013	1
sample_2600_49	2600	0.6058585903093154	2013.0	2013-01-01	2013	1
sample_2600_53	2600	0.4230171516544381	2013.0	2013-01-01	2013	1
sample_2600_72	2600	0.5370936403092083	2013.0	2013-01-01	2013	1
sample_2600_73	2600	0.4430059288637241	2013.0	2013-01-01	2013	1
sample_2600_8	2600	0.5342643448636771	2013.0	2013-01-01	2013	1
sample_2600_83	2600	0.6487123542068106	2013.0	2013-01-01	2013	1
sample_2600_93	2600	0.576392245475271	2013.0	2013-01-01	2013	1
sample_2600_98	2600	0.5722300414835224	2013.0	2013-01-01	2013	1
sample_2600_99	2600	0.059152872088222674	2013.0	2013-01-01	2013	1
sample_2604_31	2604	0.6312964434640607	2013.02	2013-01-07	2013	1
sample_2604_49	2604	0.5011240031197557	2013.02	2013-01-07	2013	1
sample_2604_53	2604	0.6247948245540725	2013.02	2013-01-07	2013	1
sample_2604_55	2604	0.5944284652028489	2013.02	2013-01-07	2013	1
sample_2604_56	2604	0.6286500346523913	2013.02	2013-01-07	2013	1
sample_2604_73	2604	0.5692106529397153	2013.02	2013-01-07	2013	1
sample_2604_75	2604	0.5481177898861781	2013.02	2013-01-07	2013	1
sample_2604_83	2604	0.6459117130307261	2013.02	2013-01-07	2013	1
sample_2608_2	2608	0.5927114865962242	2013.04	2013-01-14	2013	1
sample_2608_37	2608	0.5522397041069872	2013.04	2013-01-14	2013	1
sample_2608_41	2608	0.5870681004158116	2013.04	2013-01-14	2013	1
sample_2608_56	2608	0.6254052794484922	2013.04	2013-01-14	2013	1
sample_2608_57	2608	0.6169252433952929	2013.04	2013-01-14	2013	1
sample_2608_70	2608	0.6377295670051	2013.04	2013-01-14	2013	1
sample_2608_73	2608	0.6437649161268162	2013.04	2013-01-14	2013	1
sample_2608_86	2608	0.5349747324385581	2013.04	2013-01-14	2013	1
sample_2612_20	2612	0.5663618496328334	2013.06	2013-01-21	2013	1
sample_2612_27	2612	0.5327156688088155	2013.06	2013-01-21	2013	1
sample_2612_35	2612	0.5848965933360966	2013.06	2013-01-21	2013	1
sample_2612_51	2612	0.5838781954977664	2013.06	2013-01-21	2013	1
sample_2612_61	2612	0.6122179351379823	2013.06	2013-01-21	2013	1
sample_2612_76	2612	0.6344665605629075	2013.06	2013-01-21	2013	1
sample_2612_85	2612	0.4504012640689601	2013.06	2013-01-21	2013	1
sample_2612_87	2612	0.517239954263297	2013.06	2013-01-21	2013	1
sample_2612_98	2612	0.5333053959862278	2013.06	2013-01-21	2013	1
sample_2616_19	2616	0.5847479077516671	2013.08	2013-01-29	2013	1
sample_2616_24	2616	0.5289289701677484	2013.08	2013-01-29	2013	1
sample_2616_33	2616	0.3151698609235181	2013.08	2013-01-29	2013	1
sample_2616_35	2616	0.5498591742319725	2013.08	2013-01-29	2013	1
sample_2616_41	2616	0.4037058069326248	2013.08	2013-01-29	2013	1
sample_2616_43	2616	0.5427536356298688	2013.08	2013-01-29	2013	1
sample_2616_52	2616	0.5945243608949039	2013.08	2013-01-29	2013	1
sample_2616_55	2616	0.6240323705536974	2013.08	2013-01-29	2013	1
sample_2616_59	2616	0.5846084527765653	2013.08	2013-01-29	2013	1
sample_2616_64	2616	0.5972081586797257	2013.08	2013-01-29	2013	1
sample_2616_90	2616	0.5507258951729742	2013.08	2013-01-29	2013	1
sample_2616_95	2616	0.622635714490634	2013.08	2013-01-29	2013	1
sample_2620_14	2620	0.6521805264097955	2013.1	2013-02-05	2013	2
sample_2620_15	2620	0.5781551659653131	2013.1	2013-02-05	2013	2
sample_2620_17	2620	0.6529049825091268	2013.1	2013-02-05	2013	2
sample_2620_19	2620	0.5665870424394516	2013.1	2013-02-05	2013	2
sample_2620_2	2620	0.5646840755175717	2013.1	2013-02-05	2013	2
sample_2620_30	2620	0.674571836915362	2013.1	2013-02-05	2013	2
sample_2620_36	2620	0.6333982158488665	2013.1	2013-02-05	2013	2
sample_2620_42	2620	0.6115806582215252	2013.1	2013-02-05	2013	2
sample_2620_51	2620	0.5124205487112027	2013.1	2013-02-05	2013	2
sample_2620_56	2620	0.47475705366218	2013.1	2013-02-05	2013	2
sample_2620_60	2620	0.6083867346657649	2013.1	2013-02-05	2013	2
sample_2620_81	2620	0.540898269234424	2013.1	2013-02-05	2013	2
sample_2620_83	2620	0.502630628181216	2013.1	2013-02-05	2013	2
sample_2624_11	2624	0.6475693946968794	2013.12	2013-02-12	2013	2
sample_2624_24	2624	0.04394532092400185	2013.12	2013-02-12	2013	2
sample_2624_35	2624	0.5262511549318339	2013.12	2013-02-12	2013	2
sample_2624_44	2624	0.5362341138526815	2013.12	2013-02-12	2013	2
sample_2624_56	2624	0.49821060739577705	2013.12	2013-02-12	2013	2
sample_2624_57	2624	0.6349410066215502	2013.12	2013-02-12	2013	2
sample_2624_6	2624	0.36023122479414954	2013.12	2013-02-12	2013	2
sample_2624_61	2624	0.613569868744708	2013.12	2013-02-12	2013	2
sample_2624_74	2624	0.578001700152631	2013.12	2013-02-12	2013	2
sample_2624_77	2624	0.6197227445293741	2013.12	2013-02-12	2013	2
sample_2624_79	2624	0.5972982381569346	2013.12	2013-02-12	2013	2
sample_2624_83	2624	0.6250746797970324	2013.12	2013-02-12	2013	2
sample_2624_88	2624	0.3655474556235588	2013.12	2013-02-12	2013	2
sample_2628_11	2628	0.624127784510438	2013.14	2013-02-20	2013	2
sample_2628_12	2628	0.5893486768413437	2013.14	2013-02-20	2013	2
sample_2628_16	2628	0.6245662424349019	2013.14	2013-02-20	2013	2
sample_2628_20	2628	0.5959078878274746	2013.14	2013-02-20	2013	2
sample_2628_31	2628	0.5637458026179238	2013.14	2013-02-20	2013	2
sample_2628_4	2628	0.5798230831174208	2013.14	2013-02-20	2013	2
sample_2628_67	2628	0.6024598970922561	2013.14	2013-02-20	2013	2
sample_2628_85	2628	0.5902345815217988	2013.14	2013-02-20	2013	2
sample_2628_95	2628	0.3867519245919386	2013.14	2013-02-20	2013	2
sample_2632_20	2632	0.5384786535629414	2013.16	2013-02-27	2013	2
sample_2632_29	2632	0.4131208884113954	2013.16	2013-02-27	2013	2
sample_2632_34	2632	0.526456120262678	2013.16	2013-02-27	2013	2
sample_2632_38	2632	0.6444201763543682	2013.16	2013-02-27	2013	2
sample_2632_57	2632	0.5344400636612193	2013.16	2013-02-27	2013	2
sample_2632_59	2632	0.5683903375500988	2013.16	2013-02-27	2013	2
sample_2632_6	2632	0.612998107951645	2013.16	2013-02-27	2013	2
sample_2632_66	2632	0.6017546704478948	2013.16	2013-02-27	2013	2
sample_2632_70	2632	0.6079627137208117	2013.16	2013-02-27	2013	2
sample_2632_72	2632	0.5984208099772144	2013.16	2013-02-27	2013	2
sample_2632_74	2632	0.5712784863381474	2013.16	2013-02-27	2013	2
sample_2632_77	2632	0.626110185581374	2013.16	2013-02-27	2013	2
sample_2632_79	2632	0.5644202778332241	2013.16	2013-02-27	2013	2
sample_2632_84	2632	0.6224301397216387	2013.16	2013-02-27	2013	2
sample_2636_1	2636	0.5698919529927389	2013.18	2013-03-06	2013	3
sample_2636_10	2636	0.6422033262531176	2013.18	2013-03-06	2013	3
sample_2636_17	2636	0.4629322023330426	2013.18	2013-03-06	2013	3
sample_2636_21	2636	0.38150556009499387	2013.18	2013-03-06	2013	3
sample_2636_4	2636	0.564628321216459	2013.18	2013-03-06	2013	3
sample_2636_47	2636	0.5369059047677041	2013.18	2013-03-06	2013	3
sample_2636_49	2636	0.6201053585171739	2013.18	2013-03-06	2013	3
sample_2636_70	2636	0.4181617051282103	2013.18	2013-03-06	2013	3
sample_2636_74	2636	0.5956006434958248	2013.18	2013-03-06	2013	3
sample_2636_80	2636	0.6243189470740855	2013.18	2013-03-06	2013	3
sample_2640_11	2640	0.5756204171456624	2013.2	2013-03-14	2013	3
